lon,lat,n,geo,type
8.04366,7.804313,165,170,0
8.031448,7.804602,183,170,0
7.941682,7.817892,521,170,0
7.917282,7.819622,579,170,0
7.785897,7.88619,743,170,0
7.77923,7.891803,1217,170,0
7.783227,7.883452,1897,170,0
7.78565,7.90033,135,170,0
7.783554,7.89425,851,170,0
7.788042,7.904744,180,170,0
7.4713,7.5534,163,170,0
8.0943749,7.8650206,992,170,0
8.0943749,7.8650206,680,170,0
7.899575,7.823703,289,170,0
7.899575,7.823703,413,170,0
7.842492,7.817192,281,170,0
7.841146,7.817042,37,170,0
7.873118,7.83283,1409,170,0
7.822775,7.937132,269,170,0
7.8522022,7.9675636,621,170,0
7.82443,7.967911,2063,170,0
7.829008,7.931013,2781,170,0
7.832641,7.969475,467,170,0
7.809713,7.987433,815,170,0
7.923672,7.746998,1505,170,0
7.883215,7.740571,110,170,0
7.931477,7.613723,1319,170,0
7.928495,7.59816,1188,170,0
7.96348,7.636277,286,170,0
7.955033,7.635452,590,170,0
7.974557,7.636052,933,170,0
8.004163,7.652595,1268,170,0
7.994518,7.641455,192,170,0
7.95197,7.696887,58,170,0
7.874267,7.607955,29,170,0
7.884197,7.690435,37,170,0
7.987043,7.745102,596,170,0
7.951985,7.742356,936,170,0
7.995827,7.742835,1272,170,0
7.960513,7.721487,2027,170,0
7.941222,7.739555,324,170,0
7.997878,7.757325,612,170,0
7.87648,7.638395,273,170,0
7.9213047,7.570745,578,170,0
7.909554,7.671013,189,170,0
7.932997,7.693696,380,170,0
7.923292,7.68987,2460,170,0
7.941357,7.694973,384,170,0
7.925577,7.6922228,2166,170,0
7.8865515,7.6623277,293,170,0
9.212119,7.463571,1879,170,0
9.212119,7.463571,1329,170,0
9.255258,7.504781,515,170,0
9.315527,7.491837,1333,170,0
9.315527,7.1491837,3771,170,0
9.277654,7.492853,993,170,0
9.277654,7.492853,1247,170,0
9.254651,7.424607,3125,170,0
9.26534,7.489101,1547,170,0
9.244569,7.176784,177,170,0
9.228924,7.146736,1277,170,0
9.291156,7.13579,381,170,0
9.263406,7.127795,167,170,0
9.274256,7.121524,265,170,0
9.220905,7.099622,232,170,0
9.272558,7.116682,879,170,0
9.202787,7.460777,2093,170,0
9.180151,7.460032,1163,170,0
9.180685,7.500138,943,170,0
9.322362,7.385583,1819,170,0
9.322362,7.385583,1841,170,0
9.323086,7.386059,217,170,0
9.0243,7.513842,3848,170,0
9.0243,7.513842,415,170,0
8.993792,7.315382,573,170,0
8.993331,7.322826,336,170,0
9.1714,7.2933,12756,170,0
8.736305,7.20002,1758,170,0
8.8178,7.4533,588,170,0
8.755066,7.745375,824,170,0
8.748902,7.75063,1945,170,0
8.86754,7.710563,7408,170,0
8.811882,7.72514,770,170,0
8.960869,7.722951,537,170,0
8.960869,7.722951,455,170,0
8.811882,7.72514,307,170,0
8.641238,7.971437,7309,170,0
8.636505,7.970092,1738,170,0
8.633067,7.970455,2383,170,0
8.96351308933,7.90064259537,1734,170,0
8.608843,7.938028,9348,170,0
8.588105,7.901492,9261,170,0
8.592003,7.915913,7163,170,0
8.58258,7.924023,295,170,0
8.553947,8.00619,13648,170,0
8.564085,7.979637,142,170,0
8.552347,8.040346,318,170,0
8.555726,8.035789,1462,170,0
8.555122,8.06727,217,170,0
8.555122,8.06727,153,170,0
8.557745,8.005375,2445,170,0
8.520092,8.096283,341,170,0
8.520421,8.097475,4636,170,0
8.59145,8.158922,1710,170,0
8.59145,8.158922,2404,170,0
8.85113,7.825957,2050,170,0
8.834317,7.829838,2187,170,0
8.865282,7.814835,736,170,0
8.856833,7.822463,14410,170,0
8.859197,7.814503,2945,170,0
8.864378,7.825673,1632,170,0
8.858574,7.819574,4417,170,0
8.860581,7.819364,6625,170,0
8.99184,7.75507,1387,170,0
8.99184,7.75507,1717,170,0
8.743344,7.832521,2812,170,0
8.743061,7.831742,843,170,0
8.60443,7.45078,1443,170,0
8.581622,7.422302,791,170,0
8.598618,7.492765,807,170,0
8.598704,7.572825,4423,170,0
8.598704,7.572825,1871,170,0
8.6341817,7.56917,1677,170,0
8.624403,7.507197,1785,170,0
8.220682,7.398556,1987,170,0
8.201443,7.583061,9663,170,0
8.20157,7.58202,14453,170,0
8.1970562,7.5705461,2928,170,0
8.202883,7.583061,436,170,0
8.208123,7.580457,101,170,0
8.210455,7.610403,1941,170,0
8.210552,7.60834,890,170,0
8.216093,7.582508,5764,170,0
8.174978,7.56074,140,170,0
8.207618,7.565787,774,170,0
8.174684,7.567455,204,170,0
8.19484,7.576601,2463,170,0
8.143231,7.712382,449,170,0
8.14135,7.71866,65,170,0
8.143019,7.713844,1720,170,0
8.136683,7.70648,115,170,0
8.136131,7.715728,5688,170,0
8.136131,7.715728,3012,170,0
8.140278,7.713897,33,170,0
8.486819,7.701424,194,170,0
8.2442,7.5826,254,170,0
8.486819,7.701424,38,170,0
8.381693,7.653129,931,170,0
8.34275,7.632555,3003,170,0
9.23330020904541,7.145299911499023,324,170,0
9.43183768987,7.14558413873,720,170,0
9.53543908155,7.17894665612,414,170,0
9.36396,7.22183,1372,170,0
9.3927217,7.248135,1127,170,0
9.4159736,7.264631,2208,170,0
9.4425733,7.3005733,906,170,0
9.4590883,7.3124667,581,170,0
9.2975483,7.18565,3570,170,0
9.2802917,7.1914,3498,170,0
8.612303,7.009826,1104,170,0
8.6745,7.07341,756,170,0
8.6745,7.07341,1792,170,0
8.468551,7.041714,399,170,0
8.468565,7.041699,492,170,0
8.468565,7.041699,1314,170,0
8.574677,7.139754,1404,170,0
8.468551,7.041714,1068,170,0
8.575364,7.136742,3084,170,0
8.6381,7.097211,1386,170,0
8.6381,7.097211,492,170,0
8.548743,7.178382,576,170,0
8.548743,7.178382,1062,170,0
8.536881,7.19754,795,170,0
8.536881,7.19754,1242,170,0
8.55339,7.181493,2424,170,0
8.612303,7.009826,463,170,0
8.656514,7.071321,215,170,0
8.97043,6.805152,2205,170,0
8.976002,6.834001,2051,170,0
9.020318,7.002879,3808,170,0
8.67453,7.07351,434,170,0
8.634765,7.046472,168,170,0
8.660428,7.093608,594,170,0
9.1356,6.5329,397,170,0
9.44124,6.690367,1067,170,0
9.530893,6.516875,641,170,0
9.25579,6.570471,786,170,0
9.526362,7.018167,191,170,0
9.463213,7.014182,301,170,0
9.502237,7.007489,295,170,0
9.509734,7.028632,309,170,0
9.567073,6.769387,89,170,0
9.498046785,6.8226952617,475,170,0
9.49220996,6.826940074,495,170,0
9.34525,6.811462,264,170,0
9.483522,6.832844,565,170,0
9.556682,6.745968,81,170,0
9.48618669,6.8327331468,1393,170,0
9.573732353,6.75069817328,79,170,0
9.204012,6.694192,999,170,0
9.209273,6.704613,867,170,0
9.503527,6.894162,779,170,0
9.49178,6.899872,757,170,0
9.48924712,6.91238723,3143,170,0
9.51115,6.907512,845,170,0
9.5120673,6.9052258152,875,170,0
9.5056,6.8850703,775,170,0
9.489698,6.893852,668,170,0
9.512297,6.891538,394,170,0
9.424556,7.481938,2755,170,0
9.244875,7.812603,437,170,0
9.244804,7.818257,3361,170,0
9.2792771,7.6092279,677,170,0
9.219647,7.75336,1829,170,0
9.275724,7.76163,2081,170,0
9.275724411010742,7.761630058288574,1724,170,0
9.253022,7.804201,1613,170,0
9.241752,7.810886,1409,170,0
9.2482836,7.8142747,1230,170,0
9.235608,7.816079,1645,170,0
9.317570686340332,7.715785980224609,2643,170,0
9.317571,7.715786,2983,170,0
9.3574061,7.5033245,1469,170,0
9.356529,7.508141,5835,170,0
9.12913,7.773971,7567,170,0
9.129130363464355,7.773971080780029,1909,170,0
9.145371,7.4042212,911,170,0
8.57841,7.8344,4752,170,0
5.59969,7.85856,8560,170,0
8.580745,7.849859,1043,170,0
8.580745,7.849859,392,170,0
8.56259,7.807574,2208,170,0
8.596847,7.76837,366,170,0
8.58322,7.76744,316,170,0
8.6591,7.80768,286,170,0
8.55296,7.799263,387,170,0
8.66533,7.81305,1809,170,0
8.568266,7.71557,243,170,0
8.56976,7.67717,1404,170,0
8.50792,7.74558,1081,170,0
8.50792,7.74558,751,170,0
8.568325,7.636717,908,170,0
8.49835,7.70126,173,170,0
8.490301,7.685507,270,170,0
8.486523,7.69972,4611,170,0
8.527002,7.666697,288,170,0
8.597288,7.719712,955,170,0
8.597288,7.719712,875,170,0
8.571815,7.723222,481,170,0
8.5761,7.72275,537,170,0
8.622077,7.71482,808,170,0
8.660097,7.712697,287,170,0
8.660097,7.712697,543,170,0
8.557483,7.676137,239,170,0
8.562477,7.699543,6291,170,0
8.45688,7.69864,2558,170,0
8.45688,7.69864,766,170,0
8.49406,7.73868,1574,170,0
8.485304,7.720811,1624,170,0
8.496108,7.72991,156,170,0
9,9,211,170,0
8.49213,7.738111,351,170,0
8.49407,7.73868,877,170,0
8.492416,7.71835,576,170,0
8.45533,7.76846,164,170,0
8.58033,7.77748,1922,170,0
8.542734,7.759431,3414,170,0
8.54359,7.749305,2138,170,0
8.56553,7.79171,1843,170,0
8.56771,7.76156,1535,170,0
8.559418,7.757063,2895,170,0
8.55886,7.77695,2075,170,0
8.568805,7.764415,1724,170,0
8.574571,7.761528,1881,170,0
8.59502,7.780893,815,170,0
8.5431,7.733958,774,170,0
8.525725,7.70708,475,170,0
8.191926886,7.12795556,463,170,0
8.122315592,7.0677739,1306,170,0
8.191680492,7.12799948,1433,170,0
8.418442,6.844023,431,170,0
8.552747,6.92141,3353,170,0
8.543554,6.894655,429,170,0
8.42375,6.83807,221,170,0
8.430433,6.996126,1054,170,0
8.43312,6.973436,1652,170,0
8.439536,6.939456,437,170,0
8.450643,7.004164,2005,170,0
8.451885,6.966791,281,170,0
8.505206,6.969982,839,170,0
8.4505729,7.004118,1037,170,0
7.8316395,7.0366421,1867,170,0
8.04669,7.34445,1211,170,0
8.934877,7.590588,79,170,0
8.899718,7.578602,195,170,0
8.896998,7.601988,218,170,0
8.896998,7.601988,1026,170,0
8.877128,7.600327,115,170,0
8.895812,7.575481,372,170,0
8.881737,7.56175,189,170,0
8.917067,7.633813,84,170,0
8.914072,7.606943,834,170,0
8.910852,7.617725,426,170,0
8.961521,7.675781,1128,170,0
8.784742,7.724205,624,170,0
8.821297,7.682343,185,170,0
9.74972,7.51328,278,170,0
9.646349,7.5306183,2949,170,0
9.650192,7.544822,1716,170,0
9.6614,7.4436,3154,170,0
9.826898,7.567249,988,170,0
9.68059,7.567306,5775,170,0
9.766603,7.754523,3878,170,0
9.750113,7.721066,11134,170,0
9.7471521,7.7081321,4916,170,0
9.733012,7.660294,1340,170,0
9.73359,7.64789,3990,170,0
9.493124,7.751902,2173,170,0
9.493124,7.751902,515,170,0
9.61995,7.48969,4819,170,0
9.61944,7.49303,6578,170,0
9.6172,7.49924,1397,170,0
9.596406,7.500343,27966,170,0
9.939,6.5959,294,170,0
9.853,6.5947,496,170,0
9.846,6.5911,2658,170,0
9.853,6.596,272,170,0
9.090613,6.654505,150,170,0
9.090613,6.654505,204,170,0
9.117253,6.6781180000000004,212,170,0
9.117253,6.6781180000000004,210,170,0
9.759,6.4117,264,170,0
9.16149,6.735798,170,170,0
9.16149,6.735798,415,170,0
9.157823,6.699099,115,170,0
9.845,6.5826,1378,170,0
9.844,6.5856,347,170,0
7.08184,11.04297,264,170,0
7.08596,11.03489,322,170,0
6.21143,10.70558,466,170,0
6.201382,10.70588,1744,170,0
7.05504,11.17653,340,170,0
7.05504,11.17653,376,170,0
6.14077,10.55122,532,170,0
6.94752,11.24824,1084,170,0
6.54704,10.65942,265,170,0
6.54705,10.66018,529,170,0
6.55009,10.66046,403,170,0
6.55009,10.66046,529,170,0
6.54959,10.6591,244,170,0
6.54873,10.66046,340,170,0
6.55099,10.66393,283,170,0
6.550054,10.664096,605,170,0
6.55083,10.66254,230,170,0
6.5425,10.65484,922,170,0
6.54413,10.65512,318,170,0
6.53085,10.64801,127,170,0
6.52784,10.64743,49,170,0
6.55252,10.66792,108,170,0
6.53083,10.64845,297,170,0
6.14077,10.55122,532,170,0
6.14275,10.54984,205,170,0
7.00163,11.30875,280,170,0
7.22457,10.25811,1704,170,0
7.354,10.27922,1791,170,0
7.38942,10.37665,163,170,0
7.39465,10.33679,259,170,0
7.42866,10.39217,136,170,0
7.4284,10.41265,797,170,0
7.394440174102783,10.421990394592283,276,170,0
7.39444,10.42199,2065,170,0
7.37269,10.38023,691,170,0
7.452589988708496,10.383959770202637,42,170,0
7.48496,10.40438,87,170,0
7.39246,10.37568,382,170,0
7.41854,10.42442,77,170,0
7.37324,10.34494,717,170,0
7.63777,10.47715,808,170,0
7.48338,10.52584,241,170,0
7.49026,10.52625,620,170,0
7.29812305008,10.3050325124,367,170,0
7.49188,10.5183,939,170,0
7.06766730304,10.1334288957,270,170,0
7.62775,10.46575,206,170,0
7.2394,10.61692,386,170,0
7.26095,10.61915,549,170,0
7.47400927882,10.3260380758,1199,170,0
7.45632,10.48002,462,170,0
7.44303,10.47316,232,170,0
7.394067,10.479452,398,170,0
7.22457,10.25811,582,170,0
7.53456,10.42788,4402,170,0
7.39735,10.46533,42,170,0
7.37015,10.4158,1792,170,0
7.3721,10.47012,1606,170,0
7.458889961242676,10.419650077819824,36,170,0
7.45771,10.41123,129,170,0
7.422513,10.433483,1643,170,0
7.57826,11.30967,88,170,0
7.56369,11.27328,15,170,0
7.33447,11.05607,417,170,0
7.46742,11.25827,102,170,0
7.41615,11.28349,206,170,0
7.41615,11.28349,321,170,0
7.46273,11.25579,129,170,0
7.46042,11.25133,498,170,0
7.23971,11.25725,337,170,0
7.19698,11.05437,548,170,0
7.55398,11.23955,105,170,0
7.51823,10.76793,450,170,0
7.75037,10.71073,60,170,0
7.46581,10.62046,135,170,0
7.48556,10.60276,165,170,0
7.39856,10.54173,49,170,0
7.39856,10.54173,489,170,0
7.38381,10.52882,4412,170,0
7.36173,10.52658,132,170,0
7.30188,10.81465,269,170,0
7.30188,10.81465,1172,170,0
7.304699897766113,10.842650413513184,65,170,0
7.300869941711426,10.813039779663086,50,170,0
8.00659,11.40668,44,170,0
8.20384431888,11.1772632172,90,170,0
8.24007,11.11105,25,170,0
8.10602,11.20902,33,170,0
8.08075,11.38661,33,170,0
8.0793,11.389709999999999,2,170,0
8.1587,11.50146,17,170,0
8.15456,11.50198,30,170,0
8.41742,11.16669,8,170,0
8.41735,11.16685,7,170,0
8.0294,11.3622,38,170,0
8.02947998046875,11.362279891967772,85,170,0
8.08027298998,11.448188253,114,170,0
8.07367057613,11.4024002483,84,170,0
8.10042672158,11.3612469964,13,170,0
8.03500494523,11.4324853107,26,170,0
7.9961,11.36691,7,170,0
8.41361,11.20625,28,170,0
8.36554,11.21915,47,170,0
8.39132,11.21476,37,170,0
8.388085,9.510863,260,170,0
8.398887,9.49264,470,170,0
8.386755,9.499927,2265,170,0
8.384157,9.464543,602,170,0
8.386831,9.46792,275,170,0
8.39172,9.45613,240,170,0
8.38607120513916,9.392033576965332,1290,170,0
8.352337837219238,9.434286117553713,1556,170,0
8.347987,9.434403,410,170,0
8.331016540527344,9.3742523193359375,2355,170,0
8.36401081085205,9.401455879211426,850,170,0
8.380393981933594,9.389653205871582,3070,170,0
8.240075,9.357253,169,170,0
8.237531,9.35095,172,170,0
8.20451,9.338367,136,170,0
8.289662,9.583631,259,170,0
8.292214393615723,9.581660270690918,178,170,0
8.284747123718262,9.57862663269043,242,170,0
8.29308032989502,9.59034824371338,1024,170,0
8.289652,9.583637,320,170,0
8.38722038269043,9.487238883972168,266,170,0
8.380510330200195,9.505579948425291,493,170,0
8.32256031036377,9.581947326660156,160,170,0
8.2657714,9.4356105,260,170,0
8.399230003356934,9.493040084838867,470,170,0
8.38461971282959,9.499218940734863,2265,170,0
7.7042432935,9.88943064901,1207,170,0
8.01526116668,9.68101929583,185,170,0
7.52275229629,9.70857736736,420,170,0
7.4443501246,9.68429957525,486,170,0
7.49813290428,10.0023697392,424,170,0
7.84335023566,9.77010200471,970,170,0
7.76423981548,9.77435810605,115,170,0
7.42474393807,9.96628482483,108,170,0
7.40831931443,9.79622603621,405,170,0
7.76500196729,9.84918725475,1850,170,0
7.42655,9.93083,1448,170,0
8.04547,9.690948,325,170,0
7.958754,9.877213,49,170,0
7.957141,9.871398,34,170,0
7.95669,9.87118,24,170,0
7.94526,9.85784,402,170,0
7.95519,9.898519,499,170,0
7.954383,9.900785,38,170,0
7.95058,9.90199,229,170,0
7.95438,9.878849,45,170,0
7.952798,9.893097,41,170,0
7.950482,9.865592,105,170,0
7.95086,9.86667,258,170,0
7.941519,9.859355,515,170,0
7.958754,9.877213,152,170,0
7.95519,9.8688,21,170,0
7.953279,9.873597,47,170,0
7.45173,9.69821,650,170,0
7.45707,10.56182,154,170,0
7.4502489,10.5589651,213,170,0
7.466599941253662,10.52748966217041,846,170,0
7.46541,10.54132,413,170,0
7.42972993850708,10.4970703125,2285,170,0
7.42877,10.49602,988,170,0
7.4477816,10.5378218,32,170,0
7.43917989730835,10.497559547424316,921,170,0
7.43918,10.49756,363,170,0
7.445720195770264,10.503089904785156,261,170,0
7.447,10.50195,244,170,0
7.472556114196777,10.583002090454102,228,170,0
7.44381871734,10.5770679595,171,170,0
7.4703907,10.5862481,211,170,0
7.46899,10.58535,297,170,0
7.4456682,10.5179963,1498,170,0
7.4151,10.46468,366,170,0
7.416223,10.553241,166,170,0
7.4008956,10.5001598,12,170,0
7.43129,10.4881,32,170,0
7.41194,10.46004,35,170,0
7.40287,10.45188,36,170,0
7.4160548,10.46986,283,170,0
7.42180360724,10.4572919606,171,170,0
7.41269,10.46855,160,170,0
7.41706523476,10.4679305604,546,170,0
7.41044421868,10.5179966385,15,170,0
7.38829,10.52005,365,170,0
7.416580200195312,10.507920265197754,45,170,0
7.41666,10.50708,169,170,0
7.41641659324,10.4880701177,52,170,0
7.3996,10.52676,166,170,0
7.33585,9.433083,904,170,0
7.432552,9.57433,38,170,0
7.432262,9.565627,533,170,0
7.419867,9.570052,118,170,0
7.43383,9.5732,17,170,0
7.41912,9.57128,111,170,0
7.72435,9.47424,386,170,0
7.693509,9.496947,117,170,0
7.6798930168151855,9.506235122680664,10,170,0
7.67993,9.50988,3433,170,0
7.67993,9.50988,201,170,0
7.690942764282227,9.535158157348633,23,170,0
7.678568840026856,9.490816116333008,31,170,0
7.679003,9.490692,47,170,0
7.69625,9.4971,14,170,0
7.693513,9.482453,1188,170,0
7.821119,10.370379,94,170,0
7.787519,10.334886,112,170,0
7.822986,10.273188,513,170,0
7.843159,10.35866,92,170,0
8.0579803,10.1742472,312,170,0
7.881790416,10.25672357,185,170,0
7.809736,10.297924,217,170,0
7.842463,10.340155,179,170,0
7.841903,10.337943,147,170,0
7.65202,10.35335,212,170,0
7.90499,10.119236,508,170,0
7.904643,10.114035,475,170,0
7.916942,10.18589,511,170,0
7.712311,10.330728,541,170,0
7.68695,10.32152,270,170,0
7.68288,10.35499,198,170,0
7.683685,10.327125,30,170,0
7.8029563,10.4208475,102,170,0
7.802218,10.420623,657,170,0
7.714562,10.390143,72,170,0
7.710648,10.387049,218,170,0
7.71212,10.32892,1619,170,0
7.739127,10.275068,255,170,0
7.743879,10.299281,736,170,0
7.67676,10.14687,1081,170,0
7.67948,10.03624,1071,170,0
7.69473,10.25263,431,170,0
7.763777,10.412995,395,170,0
7.61743,10.25924,413,170,0
8.371199607849121,9.5744171142578125,495,170,0
8.376322,9.583073,229,170,0
8.370170593261719,9.584918022155762,3745,170,0
8.361185073852539,9.569939613342283,364,170,0
8.563951,9.725371,36,170,0
8.570102,9.693805,56,170,0
8.390592,9.613197,38,170,0
8.42419,9.63787,114,170,0
8.47664,9.65586,241,170,0
8.50726,9.66537,68,170,0
8.403801918029785,9.631092071533203,2121,170,0
8.4003,9.60993,155,170,0
8.39466667175293,9.681201934814451,2030,170,0
8.39467,9.68111,89,170,0
8.393691062927246,9.646950721740724,5315,170,0
8.513513,9.672122,155,170,0
8.523357,9.652955,160,170,0
8.52463,9.65278,78,170,0
8.122125,10.535316,245,170,0
8.578864,9.942977,784,170,0
8.596383,9.939061,178,170,0
8.122125,10.535316,417,170,0
8.425601,10.086645,333,170,0
8.140798,10.611704,171,170,0
8.104870796,10.49777985,83,170,0
8.130434036254883,10.282356262207031,92,170,0
8.024097443,10.55745697,38,170,0
8.143649,10.564609,283,170,0
8.060217857,10.52664089,34,170,0
8.07165432,10.49110126,47,170,0
8.163496,10.573266,531,170,0
8.162192,10.57875,408,170,0
8.150193,10.601541,190,170,0
8.107477,10.530243,631,170,0
8.132422,10.518331,618,170,0
8.237812,10.334298,710,170,0
8.056358337,10.62680244,13,170,0
8.067498,10.682515,262,170,0
8.024463654,10.62919521,38,170,0
8.016056061,10.60491657,23,170,0
8.208551149,10.52779714,79,170,0
8.014433861,10.57813263,18,170,0
8.38198,10.95886,138,170,0
8.37977,10.96636,24,170,0
8.39023,10.96255,31,170,0
8.38447,10.96273,203,170,0
8.43555,10.90324,85,170,0
8.43281,10.81246,52,170,0
8.43374,10.83919,173,170,0
8.24377,10.87023,34,170,0
8.456259727478027,11.023880004882812,118,170,0
8.42339,10.76343,52,170,0
8.42398,10.76463,33,170,0
8.412698,10.762055,748,170,0
8.15553,10.78632,40,170,0
8.15967,10.80354,9,170,0
8.155879974365234,10.796369552612305,103,170,0
8.23519,11.06331,28,170,0
8.273158,10.686921,180,170,0
7.65146,11.27019,430,170,0
7.823222,11.309264,70,170,0
7.72812,11.30892,553,170,0
7.6637,11.28242,175,170,0
8.4320777,10.2549894,225,170,0
8.75037,10.34603,200,170,0
8.4211128,10.2593028,367,170,0
8.785754,10.321901,685,170,0
8.57086,10.15481,109,170,0
8.53044,10.03394,526,170,0
8.5481,10.05982,477,170,0
8.60558,10.11317,510,170,0
8.5661,10.13084,550,170,0
8.74689,10.30925,528,170,0
8.56339,10.3863,572,170,0
8.52197,10.14664,639,170,0
8.618411,10.366349,555,170,0
8.61333,10.36245,647,170,0
8.55235,10.3328,448,170,0
8.60676,10.39036,836,170,0
8.59246,10.38778,750,170,0
8.64569,10.4504,885,170,0
8.681283,10.416707,575,170,0
8.663725,10.418439,1116,170,0
8.692836,10.413492,543,170,0
8.648864,10.427088,735,170,0
8.471425,10.511645,94,170,0
8.52717322333,10.5141728181,405,170,0
7.882420063018799,11.377429962158203,44,170,0
7.8838,11.38761,67,170,0
7.88219,11.38286,7,170,0
7.88204,11.38361,10,170,0
7.6712,11.1828,165,170,0
7.70292,11.11441,77,170,0
7.73708,11.12073,36,170,0
7.7377,11.12923,15,170,0
7.73593,11.14261,58,170,0
8.56844,9.43342,201,170,0
8.56658,9.47119,381,170,0
8.654192924499512,9.363222122192385,134,170,0
8.495051383972168,9.275081634521484,172,170,0
8.32629,9.28491,407,170,0
8.31104,9.23603,258,170,0
8.61501,9.16795,529,170,0
8.60736,9.35048,371,170,0
8.6050736,9.3406065,83,170,0
8.578207015991211,9.381046295166016,239,170,0
8.564841270446777,9.423068046569824,186,170,0
8.57837963104248,9.380821228027344,144,170,0
8.58731,9.38445,538,170,0
8.47212,9.2585,261,170,0
8.470257759094238,9.2535982131958,71,170,0
8.4551,9.23397,244,170,0
8.460354,9.308501,354,170,0
8.482460021972656,9.26527214050293,94,170,0
8.437,9.21106,412,170,0
8.538557052612305,9.342081069946287,69,170,0
8.55346,9.05786,328,170,0
8.49875,9.12012,192,170,0
8.11082,9.14663,166,170,0
8.16039,10.91793,79,170,0
7.84668,11.10476,470,170,0
7.95575,11.07174,278,170,0
8.00583,11.14563,1245,170,0
8.12953,10.89164,306,170,0
7.94919,11.16549,478,170,0
8.16692,9.69473,250,170,0
8.164841,9.693822,300,170,0
8.16455,9.69456,233,170,0
8.39477252960205,9.926424026489258,787,170,0
8.39488,9.92645,114,170,0
8.299077033996582,9.9354248046875,1483,170,0
8.332019805908203,9.84533405303955,874,170,0
8.389161109924316,9.991328239440918,311,170,0
8.38883,9.99163,116,170,0
8.41653,9.93759,99,170,0
8.417241096496582,9.938361167907717,550,170,0
8.2990570068359375,9.93717098236084,292,170,0
8.17656,9.81354,56,170,0
8.17596,9.81494,49,170,0
8.18354,9.89333,74,170,0
8.18534,9.89688,868,170,0
8.312385,9.695821,98,170,0
8.397513,9.734531,20,170,0
8.22497,9.58658,166,170,0
8.22487,9.58657,158,170,0
8.466601371765137,9.719683647155762,250,170,0
8.424565315246582,9.847615242004396,829,170,0
8.429978370666504,9.834379196166992,762,170,0
8.47073,9.86284,753,170,0
8.465851783752441,9.774259567260742,687,170,0
8.40742,9.83217,85,170,0
8.404571,9.83332,170,170,0
8.40746,9.83214,87,170,0
8.40763,9.83213,133,170,0
8.40613,9.83718,134,170,0
8.404092,9.833041,128,170,0
8.30678,9.78422,13,170,0
8.29213,9.78585,21,170,0
8.307431,9.78284,25,170,0
8.296744,9.786833,14,170,0
8.388896942138672,9.822489738464355,1725,170,0
8.376497268676758,9.826849937438965,1146,170,0
8.380906105041504,9.85559368133545,712,170,0
8.386219024658203,9.81842803955078,1609,170,0
8.38114,9.80848,54,170,0
7.78061,11.07594,182,170,0
7.7195518,11.0873503,174,170,0
7.708769798278809,11.04935073852539,264,170,0
7.68479,11.07876,56,170,0
7.71336,11.06341,45,170,0
7.71336,11.06341,43,170,0
7.719099998474121,11.092249870300291,122,170,0
7.69907,11.04623,56,170,0
7.68936014175415,11.08706760406494,56,170,0
7.66213429767,11.0718282283,430,170,0
7.31349,11.5092,229,170,0
7.418097,11.556388,198,170,0
7.421965,11.55496,687,170,0
7.42506,11.55693,199,170,0
7.41056,11.54479,115,170,0
7.3430476,11.5338329,1060,170,0
7.44764,11.59252,182,170,0
7.45014,11.59735,234,170,0
7.449667,11.59301,213,170,0
7.45581,11.62763,82,170,0
7.46938,11.62708,39,170,0
7.45031,11.59712,236,170,0
7.33692,11.53245,370,170,0
7.33552,11.53812,64,170,0
7,11,295,170,0
7.3393,11.53138,166,170,0
7.33574,11.53277,55,170,0
7,11,567,170,0
7.7431,12.9702,148,170,0
7.7431,12.9702,532,170,0
7.6465,12.97531,84,170,0
7.74307,12.97024,441,170,0
7.3843,12.541,371,170,0
7.47289,12.89346,1274,170,0
7.2818,12.5254,175,170,0
7.2823,12.534,329,170,0
7.601081,12.909832,1045,170,0
7.57977,12.85798,259,170,0
7.64431,12.94298,140,170,0
7.64504,12.94363,119,170,0
7.61708,12.90868,231,170,0
7.64243,12.928986,217,170,0
7.64411,12.93698,203,170,0
7.398,12.96299,644,170,0
7.3958,12.96299,514,170,0
7.55903,12.95816,610,170,0
7.58565,12.94749,119,170,0
7.57983,12.9725,469,170,0
7.56232,11.94274,266,170,0
7.55357,12.9455,378,170,0
7.57286,12.95285,306,170,0
7.58657,12.94749,108,170,0
7.3324,12.4815,168,170,0
7.24699,12.75456,1782,170,0
7.24917,12.76356,652,170,0
7.26408,12.77307,2727,170,0
7.33188,12.86299,1420,170,0
7.30193,12.85733,2894,170,0
7.26258,12.77389,8326,170,0
7.25842,12.77921,2188,170,0
7.53052,12.72865,673,170,0
7.26656,12.95295,1238,170,0
7.26884,12.95477,7544,170,0
7.39435,12.71838,2835,170,0
7.39433,12.71838,1076,170,0
7.33777,12.70839,2639,170,0
7.23189,12.72853,1717,170,0
7.23189,12.72803,387,170,0
7.23885,12.69875,3840,170,0
7.1852,12.70955,3677,170,0
7.18392,12.71285,715,170,0
7.18333,12.71516,1915,170,0
7.17289,12.67952,455,170,0
7.23555,12.86345,1168,170,0
7.30963,12.91598,3336,170,0
7.29983,12.92993,2442,170,0
7.19972,12.69479,299,170,0
7.2005,12.68818,1414,170,0
7.19564,12.68595,4038,170,0
7.20094,12.68845,227,170,0
7.24246,12.69896,360,170,0
8.99498,12.81845,166,170,0
8.99499,12.81846,383,170,0
8.74319,12.83996,619,170,0
8.74016,12.83533,128,170,0
8.74334,12.84052,115,170,0
